"codigo";"nome_ascii";"nivelensino";"ano";"periodo";"capacidade_aluno";"local";"data_inicio";"data_fim";"codigo_turma";"descricao_horario";"observacao";"distancia";"tipo";"data_consolidacao";"agrupadora";"qtd_aulas_lancadas";"situacaoturma";"convenio";"modalidadeparticipantes";"campusturma"
"DCS0029";"SOCIOLOGIA I";"GRADUAÇÃO";"2016";"2";"61";"IB5";"2016-07-25";"2016-12-17";"02";"24T12";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"DCS0029";"SOCIOLOGIA I";"GRADUAÇÃO";"2016";"2";"44";"IG2";"2016-07-25";"2016-12-17";"03";"24T56";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"DCS0029";"SOCIOLOGIA I";"GRADUAÇÃO";"2016";"2";"50";"IIE1";"2016-07-25";"2016-12-17";"01";"35T12";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"DEQ0511";"TERMODINAMICA DE PROCESSOS";"GRADUAÇÃO";"2016";"2";"40";"4I4";"2016-07-25";"2016-12-17";"01";"35M34";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"ENF8002";"TERAPEUTICAS COMPLEMENTARES EM  SAUDE";"GRADUAÇÃO";"2016";"2";"40";"SALA 10 - DENFER";"2016-07-25";"2016-12-17";"01";"5T23";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"TGP0029";"TRABALHO DE CONCLUSAO DE CURSO";"GRADUAÇÃO";"2016";"2";"12";"MULTIPOLO";"2016-07-25";"2016-12-17";"01";"";"";"t";"1";"";"f";"";"ABERTA";"";"A Distância";""
"MUT456";"ELABORACAO E EDICAO DE PARTITURAS";"TÉCNICO";"2016";"2";"7";"LAMUCO";"2016-07-25";"2016-12-10";"01";"5T1234";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"DED0701";"PSICOLOGIA DO ENSINO E DA APRENDIZAGEM";"GRADUAÇÃO";"2016";"2";"50";"01";"2016-07-25";"2016-12-17";"01";"5N1234";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Currais Novos"
"DED0701";"PSICOLOGIA DO ENSINO E DA APRENDIZAGEM";"GRADUAÇÃO";"2016";"2";"1";"01";"2016-07-25";"2016-12-17";"IND";"";"";"f";"3";"";"f";"";"ABERTA";"";"Presencial";"Campus Currais Novos"
"DED0410";"PESQUISA EDUCACIONAL";"GRADUAÇÃO";"2016";"2";"50";"A4";"2016-07-25";"2016-12-17";"01";"4M12345  4T1";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Caicó"
"DED0533";"ORGANIZACAO DA EDUCACAO BRASILEIRA";"GRADUAÇÃO";"2016";"2";"40";"D1";"2016-07-25";"2016-12-17";"01";"3M1234";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Caicó"
"DED0533";"ORGANIZACAO DA EDUCACAO BRASILEIRA";"GRADUAÇÃO";"2016";"2";"40";"B8";"2016-07-25";"2016-12-17";"02";"3N1234";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Caicó"
"LET0360";"SEMANTICA DA LINGUA PORTUGUESA I";"GRADUAÇÃO";"2016";"2";"50";"2B3";"2016-07-25";"2016-12-17";"01";"4M3456";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"LET0360";"SEMANTICA DA LINGUA PORTUGUESA I";"GRADUAÇÃO";"2016";"2";"50";"2I21";"2016-07-25";"2016-12-17";"02";"2N1234";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"PRO0331";"MATEMATICA FINANCEIRA";"GRADUAÇÃO";"2016";"2";"40";"4I6";"2016-07-25";"2016-12-17";"01";"24T12";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"LEM3027";"LEITURA E PRODUCAO DE TEXTOS EM LINGUA FRANCESA I";"GRADUAÇÃO";"2016";"2";"20";"Setor II - Sala I-14";"2016-07-25";"2016-12-17";"01";"35M56";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"CEA0408";"CONTABILIDADE INTERMEDIARIA II";"GRADUAÇÃO";"2016";"2";"55";"A 9";"2016-07-25";"2016-12-17";"01";"2N1234";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Caicó"
"PEM0001";"TEORIAS DA COMUNICACAO MIDIATICA";"STRICTO SENSU";"2016";"2";"30";"SETOR II, SALA G2";"2016-08-08";"2016-12-12";"01";"3T2345";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"ARQ0244";"MULTIMEIOS";"GRADUAÇÃO";"2016";"2";"15";"LABMAQ";"2016-07-25";"2016-12-17";"01";"3T456";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"PEM0004";"SEMINARIO DE ORIENTACAO II";"STRICTO SENSU";"2016";"2";"25";"A definir";"2016-08-08";"2016-12-12";"01";"2M234";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"PEM0002";"METODOLOGIAS DA PESQUISA EM COMUNICACAO MIDIATICA";"STRICTO SENSU";"2016";"2";"12";"SETOR II, SALA G2";"2016-08-08";"2016-12-12";"01";"6T2345";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"ARQ0020";"DETALHES DE REPRESENTACAO GRAFICA EM ARQUITETURA E URBANISMO";"GRADUAÇÃO";"2016";"2";"25";"H1";"2016-07-25";"2016-12-17";"01";"4T123 (25/07/2016 - 17/12/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"DFS2116";"MATLAB APLICADO EM PSICOBIOLOGIA";"STRICTO SENSU";"2016";"2";"10";"A definir";"2016-07-04";"2016-12-30";"01";"4T234";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"CSH0174";"PLANEJAMENTO E ORGANIZACAO DO TURISMO II";"GRADUAÇÃO";"2016";"2";"1";"CERES Currais Novos";"2016-07-25";"2016-12-17";"IND";"";"";"f";"3";"";"f";"";"ABERTA";"";"Presencial";"Campus Currais Novos"
"MUS0071";"LABORATORIO DE PERFORMANCE VIII";"GRADUAÇÃO";"2016";"2";"8";"Sala 18";"2016-07-25";"2016-12-17";"03";"2M34";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"MUS0071";"LABORATORIO DE PERFORMANCE VIII";"GRADUAÇÃO";"2016";"2";"8";"Sala 26";"2016-07-25";"2016-12-17";"04";"3M34";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"MUS0071";"LABORATORIO DE PERFORMANCE VIII";"GRADUAÇÃO";"2016";"2";"8";"21";"2016-07-25";"2016-12-17";"02";"2M56";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"MUS0071";"LABORATORIO DE PERFORMANCE VIII";"GRADUAÇÃO";"2016";"2";"8";"Sala 04";"2016-07-25";"2016-12-17";"05";"4M34";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"MUS0071";"LABORATORIO DE PERFORMANCE VIII";"GRADUAÇÃO";"2016";"2";"8";"a definir";"2016-07-25";"2016-12-17";"01";"2M56";"";"f";"1";"";"f";"";"EXCLUÍDA";"";"Presencial";"Campus Central"
"COM0506";"TEORIA DA COMUNICACAO";"GRADUAÇÃO";"2016";"2";"59";"SETOR II - SALA B1";"2016-07-25";"2016-12-17";"01";"6N1234";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"MUS0420";"HISTORIA E LITERATURA VOCAL I";"GRADUAÇÃO";"2016";"2";"8";"21";"2016-07-25";"2016-12-17";"01";"4M34";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"ESU0514";"ESTAGIO SUPERVISIONADO I";"TÉCNICO";"2016";"2";"46";"sala 30";"2016-10-31";"2016-11-16";"01";"23456T12345";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"PSI3015";"TOPICOS EM PSICANALISE LACANIANA IV";"GRADUAÇÃO";"2016";"2";"25";"Sala 622 - Lab de Psicologia";"2016-07-25";"2016-12-17";"01";"3N12";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"PSI3056";"PSICOLOGIA DAS EMERGENCIAS E DO DESASTRE";"GRADUAÇÃO";"2016";"2";"20";"2F2";"2016-07-25";"2016-12-17";"01";"3M34";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"PSI3065";"TOPICOS EM PSICOLOGIA E EDUCACAO III";"GRADUAÇÃO";"2016";"2";"20";"2F1";"2016-07-25";"2016-12-17";"01";"3M34";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"LET0196";"FUNDAMENTOS DA LITERATURA OCIDENTAL I";"GRADUAÇÃO";"2016";"2";"60";"2I22";"2016-07-25";"2016-12-17";"01";"3N1234";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"LET0196";"FUNDAMENTOS DA LITERATURA OCIDENTAL I";"GRADUAÇÃO";"2016";"2";"50";"2I12";"2016-07-25";"2016-12-17";"02";"6N1234";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"SSO0093";"PESQUISA EM SERVICO SOCIAL II";"GRADUAÇÃO";"2016";"2";"51";"IB3";"2016-07-25";"2016-12-17";"01";"4T12 6T123";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"SSO0098";"SERVICO SOCIAL E SAUDE";"GRADUAÇÃO";"2016";"2";"51";"IB4";"2016-07-25";"2016-12-17";"01";"3M12 5M34";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"DHC0916";"ESTAGIO SUPERVISIONADO II";"GRADUAÇÃO";"2016";"2";"40";"D7";"2016-07-25";"2016-12-17";"02";"";"";"f";"1";"";"f";"";"EXCLUÍDA";"";"Presencial";"Campus Caicó"
"DHC0916";"ESTAGIO SUPERVISIONADO II";"GRADUAÇÃO";"2016";"2";"40";"D6";"2016-07-25";"2016-12-17";"01";"";"";"f";"1";"";"f";"";"EXCLUÍDA";"";"Presencial";"Campus Caicó"
"DHC0916";"ESTAGIO SUPERVISIONADO II";"GRADUAÇÃO";"2016";"2";"40";"D7";"2016-07-25";"2016-12-17";"04";"6N1234 (25/07/2016 - 17/12/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Caicó"
"DHC0916";"ESTAGIO SUPERVISIONADO II";"GRADUAÇÃO";"2016";"2";"40";"D6";"2016-07-25";"2016-12-17";"03";"5M1234 (25/07/2016 - 17/12/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Caicó"
"SSO0058";"FUND.HIST.TEORICO-METODOLOGICO DO SERV.SOCIAL III";"GRADUAÇÃO";"2016";"2";"51";"IB4";"2016-07-25";"2016-12-17";"01";"2M456 5M12";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"ART0315";"TRABALHO DE CONCLUSAO DE CURSO I";"GRADUAÇÃO";"2016";"2";"1";"DEART";"2016-07-25";"2016-12-17";"IND";"";"";"f";"3";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"QUI0054";"PRINCIPIOS DE QUIMICA ANALITICA";"GRADUAÇÃO";"2016";"2";"45";"3C2";"2016-07-25";"2016-12-17";"02";"36N34";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"QUI0054";"PRINCIPIOS DE QUIMICA ANALITICA";"GRADUAÇÃO";"2016";"2";"45";"3F6";"2016-07-25";"2016-12-17";"01";"24M12";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"SSO0095";"TEORIA POLITICA E SERVICO SOCIAL";"GRADUAÇÃO";"2016";"2";"51";"IB5";"2016-07-25";"2016-12-17";"01";"2M3456";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"SSO0096";"FUNDAMENTOS HISTORICOS, TEORICO-METODOLOGICOS DO SERVICO SOCIAL I";"GRADUAÇÃO";"2016";"2";"51";"IB5";"2016-07-25";"2016-12-17";"01";"4M34 6M23";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"SSO0101";"OFICINA CAMPOS DO FAZER PROFISSIONAL E INSTRUMENTALIDADE";"GRADUAÇÃO";"2016";"2";"51";"IB3";"2016-07-25";"2016-12-17";"01";"2T534 4T56";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"SSO0088";"POLITICA SOCIAL I";"GRADUAÇÃO";"2016";"2";"51";"IB4";"2016-07-25";"2016-12-17";"01";"35T34";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"SSO0092";"PESQUISA EM SERVICO SOCIAL I";"GRADUAÇÃO";"2016";"2";"51";"IB4";"2016-07-25";"2016-12-17";"01";"2M123 5M56";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"SSO0102";"ETICA PROFISSIONAL E SERVICO SOCIAL";"GRADUAÇÃO";"2016";"2";"51";"IB3";"2016-07-25";"2016-12-17";"01";"3T34 5T123";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"SSO0090";"ADMINISTRACAO E PLANEJAMENTO EM SERVICO SOCIAL";"GRADUAÇÃO";"2016";"2";"51";"IB4";"2016-07-25";"2016-12-17";"01";"4T1234";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"SSO0099";"QUESTAO AGRARIA E URBANA NO BRASIL";"GRADUAÇÃO";"2016";"2";"51";"IB4";"2016-07-25";"2016-12-17";"01";"4M34 6M12";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"SSO0097";"CLASSES E MOVIMENTOS SOCIAIS";"GRADUAÇÃO";"2016";"2";"51";"IB4";"2016-07-25";"2016-12-17";"01";"2T456";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"ADM0425";"ADMINISTRACAO DA PRODUCAO II";"GRADUAÇÃO";"2016";"2";"55";"IC1";"2016-07-25";"2016-12-17";"01";"3M3456";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"ADM0425";"ADMINISTRACAO DA PRODUCAO II";"GRADUAÇÃO";"2016";"2";"55";"IC2";"2016-07-25";"2016-12-17";"02";"4N1234";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"SSO0051";"UNIV.,PROJ.DE CURSO E PROJ.ETICO POL.DA PROFISSAO";"GRADUAÇÃO";"2016";"2";"55";"IB5";"2016-07-25";"2016-12-17";"01";"5T123";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"SSO0061";"CAPITALISMO E QUESTAO SOCIAL";"GRADUAÇÃO";"2016";"2";"51";"IB4";"2016-07-25";"2016-12-17";"01";"35T12";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"SSO0063";"FORM.SOCIAL,ECON.E POL.DO BRASIL E DO NORDESTE";"GRADUAÇÃO";"2016";"2";"52";"IB5";"2016-07-25";"2016-12-17";"01";"3T123 6T45";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"SSO0072";"RELACOES SOCIAIS E SOCIABILIDADE";"GRADUAÇÃO";"2016";"2";"51";"IB3";"2016-07-25";"2016-12-17";"01";"3T56 6T54";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"SSO0077";"TOPICO ESPECIAL EM FUNDAMENTOS DO SERVICO SOCIAL";"GRADUAÇÃO";"2016";"2";"51";"IB2";"2016-07-25";"2016-12-17";"01";"4M345";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"PSI0086";"PSICOLOGIA APLICADA A ADMINISTRACAO I";"GRADUAÇÃO";"2016";"2";"56";"1E3";"2016-07-25";"2016-12-17";"02";"35N12";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"PSI0086";"PSICOLOGIA APLICADA A ADMINISTRACAO I";"GRADUAÇÃO";"2016";"2";"55";"1E3";"2016-07-25";"2016-12-17";"01";"35M12";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"PSI0086";"PSICOLOGIA APLICADA A ADMINISTRACAO I";"GRADUAÇÃO";"2016";"2";"30";"2f4";"2016-07-25";"2016-12-17";"03";"35T34";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"SSO0080";"SEMINARIO TEMATICO SOBRE ASSISTENCIA SOCIAL";"GRADUAÇÃO";"2016";"2";"51";"IB2";"2016-07-25";"2016-12-17";"01";"4T345";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"SSO0082";"SEMINARIO TEMATICO SOBRE GENERO";"GRADUAÇÃO";"2016";"2";"51";"IB4";"2016-07-25";"2016-12-17";"01";"2T123";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"DEB0804";"PROCESSAMENTO DIGITAL DE SINAIS";"GRADUAÇÃO";"2016";"2";"40";"4A4";"2016-07-25";"2016-12-17";"01";"35N34";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"PCS1033";"TEORIAS POLITICAS CONTEMPORANEAS";"STRICTO SENSU";"2016";"2";"25";"Sala G4 do Setor II";"2016-08-15";"2016-12-16";"01";"6T2345";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"DPP0016";"TRANSFORMACOES ECONOMICAS, POLITICAS E SOCIAIS NO BRASIL";"GRADUAÇÃO";"2016";"2";"70";"Setor II, bloco I, sala 7";"2016-07-25";"2016-12-17";"02";"6N12";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"DPP0016";"TRANSFORMACOES ECONOMICAS, POLITICAS E SOCIAIS NO BRASIL";"GRADUAÇÃO";"2016";"2";"71";"Setor II, bloco I, sala 7";"2016-07-25";"2016-12-17";"01";"6T12";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"EEC1108";"PROCESSOS ESTOCASTICOS";"STRICTO SENSU";"2016";"2";"25";"4I7";"2016-07-25";"2016-12-10";"01";"35M56";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"EEC1503";"PROCESSAMENTO DIGITAL DE SINAIS";"STRICTO SENSU";"2016";"2";"25";"4C1";"2016-07-25";"2016-12-10";"01";"24M56";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"EEC1105";"TEORIA GENERALIZADA DE MAQUINAS ELETRICAS";"STRICTO SENSU";"2016";"2";"25";"Auditório do LAMP";"2016-07-25";"2016-12-10";"01";"46T56";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"PSI7026";"INTRODUCAO AO PARADIGMA SOCIAL";"GRADUAÇÃO";"2016";"2";"55";"2F1";"2016-07-25";"2016-12-17";"01";"5T456 (25/07/2016 - 17/12/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"EEC1101";"SISTEMAS LINEARES";"STRICTO SENSU";"2016";"2";"30";"4B1";"2016-07-25";"2016-12-10";"01";"35T34";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"ESU0208";"POLITICAS DE SAUDE";"TÉCNICO";"2016";"2";"40";"Sala 29 - ESUFRN";"2016-07-27";"2016-08-15";"01";"24M23456";"TURMA TRIS - 2016.1";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"DCS0244";"TEORIA SOCIOLOGICA I";"GRADUAÇÃO";"2016";"2";"60";"IIE1";"2016-07-25";"2016-12-17";"01";"3M3456";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"DCS0244";"TEORIA SOCIOLOGICA I";"GRADUAÇÃO";"2016";"2";"60";"IIE1";"2016-07-25";"2016-12-17";"02";"3N1234";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"PRO1303";"CONTABILIDADE EMPRESARIAL";"GRADUAÇÃO";"2016";"2";"47";"4I3";"2016-07-25";"2016-12-17";"01";"46N34";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"CSH9015";"LEITURA E PRODUCAO ESCRITA EM LINGUA ESPANHOLA II";"GRADUAÇÃO";"2016";"2";"50";"BL F SALA 2";"2016-07-25";"2016-12-17";"01";"3N1234";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Currais Novos"
"DPU0206";"DIREITO PENAL I";"GRADUAÇÃO";"2016";"2";"53";"Sala 1G4";"2016-07-25";"2016-12-17";"02";"24N12";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"DPU0206";"DIREITO PENAL I";"GRADUAÇÃO";"2016";"2";"58";"Sala 1H3";"2016-07-25";"2016-12-17";"01";"35M56";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"DED0006";"INGLES TECNICO";"GRADUAÇÃO";"2016";"2";"40";"LABIII";"2016-07-25";"2016-12-17";"01";"4T56 5T34";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Caicó"
"CSH9044";"TEORIA DA LITERATURA II";"GRADUAÇÃO";"2016";"2";"50";"BL F SALA 3";"2016-07-25";"2016-12-17";"01";"2N1234";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Currais Novos"
"CSH9017";"FUNDAMENTOS SOCIO-FILOSOFICOS DA EDUCACAO";"GRADUAÇÃO";"2016";"2";"50";"BL F SALA 2";"2016-07-25";"2016-12-17";"01";"4N1234";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Currais Novos"
"CSH9005";"MORFOLOGIA DA LINGUA ESPANHOLA I";"GRADUAÇÃO";"2016";"2";"50";"BL F SALA 1";"2016-07-25";"2016-12-17";"01";"6N1234";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Currais Novos"
"CSH9009";"MORFOLOGIA DA LINGUA ESPANHOLA II";"GRADUAÇÃO";"2016";"2";"2";"setor 2";"2016-07-25";"2016-12-17";"IND";"";"";"f";"3";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"CSH9014";"FONETICA E FONOLOGIA DA LINGUA ESPANHOLA I";"GRADUAÇÃO";"2016";"2";"50";"BL F SALA 2";"2016-07-25";"2016-12-17";"01";"2N1234";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Currais Novos"
"CSH9014";"FONETICA E FONOLOGIA DA LINGUA ESPANHOLA I";"GRADUAÇÃO";"2016";"2";"1";"SALA F1";"2016-07-25";"2016-12-17";"IND";"";"";"f";"3";"";"f";"";"ABERTA";"";"Presencial";"Campus Currais Novos"
"CSH9034";"DIALETOLOGIA";"GRADUAÇÃO";"2016";"2";"50";"BL F SALA 4";"2016-07-25";"2016-12-17";"01";"2N1234";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Currais Novos"
"CSH9007";"LEITURA E PRODUCAO DE TEXTOS II";"GRADUAÇÃO";"2016";"2";"50";"BL F SALA 1";"2016-07-25";"2016-12-17";"01";"2M56  2N1234";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Currais Novos"
"CSH9020";"FUNDAMENTOS DA LITERATURA OCIDENTAL I";"GRADUAÇÃO";"2016";"2";"1";"SALA F2";"2016-07-25";"2016-12-17";"IND";"";"";"f";"3";"";"f";"";"ABERTA";"";"Presencial";"Campus Currais Novos"
"CSH9008";"LINGUISTICA II";"GRADUAÇÃO";"2016";"2";"50";"BLOCO F SALA1";"2016-07-25";"2016-12-17";"01";"3N1234";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Currais Novos"
"CSH9022";"FUNDAMENTOS DA PSICOLOGIA EDUCACIONAL";"GRADUAÇÃO";"2016";"2";"1";"SAL C3";"2016-07-25";"2016-12-17";"IND";"";"";"f";"3";"";"f";"";"ABERTA";"";"Presencial";"Campus Currais Novos"
"CSH9018";"DIDATICA III";"GRADUAÇÃO";"2016";"2";"50";"BL F SALA 2";"2016-07-25";"2016-12-17";"01";"5N1234";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Currais Novos"
"CSH9006";"EXPRESSAO ORAL EM LINGUA ESPANHOLA I";"GRADUAÇÃO";"2016";"2";"50";"F1";"2016-07-25";"2016-12-17";"01";"4N1234";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Currais Novos"
"CSH9010";"EXPRESSAO ORAL EM LINGUA ESPANHOLA II";"GRADUAÇÃO";"2016";"2";"50";"BL F SALA 1";"2016-07-25";"2016-12-17";"01";"4N1234";"";"f";"1";"";"f";"";"EXCLUÍDA";"";"Presencial";"Campus Currais Novos"
"CSH9031";"LITERATURA HISPANO-AMERICANA I";"GRADUAÇÃO";"2016";"2";"1";"SALA F 4";"2016-07-25";"2016-12-17";"IND";"";"";"f";"3";"";"f";"";"ABERTA";"";"Presencial";"Campus Currais Novos"
"DED0409";"ESTUDOS SOCIOLOGICOS E ANTROPOLOGICOS DA EDUCACAO";"GRADUAÇÃO";"2016";"2";"50";"A3";"2016-07-25";"2016-12-17";"01";"6M12345  6T1";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Caicó"
"LET0356";"LINGUISTICA III";"GRADUAÇÃO";"2016";"2";"50";"2D2";"2016-07-25";"2016-12-17";"01";"24N34";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"MAT0344";"CALCULO PARA BIOCIENCIAS";"GRADUAÇÃO";"2016";"2";"56";"3H6";"2016-07-25";"2016-12-17";"01";"35M56";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"FAR0017";"TECNOLOGIA FARMACEUTICA";"GRADUAÇÃO";"2016";"2";"18";"Faculdade de Farmácia";"2016-07-25";"2016-12-17";"03";"24N123";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"FAR0017";"TECNOLOGIA FARMACEUTICA";"GRADUAÇÃO";"2016";"2";"20";"Faculdade de Farmácia";"2016-07-25";"2016-12-17";"02";"2M456  3T456";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"FAR0017";"TECNOLOGIA FARMACEUTICA";"GRADUAÇÃO";"2016";"2";"21";"Faculdade de Farmácia";"2016-07-25";"2016-12-17";"01";"2M123  3T456";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"FAR0017";"TECNOLOGIA FARMACEUTICA";"GRADUAÇÃO";"2016";"2";"14";"Faculdade de Farmácia";"2016-07-25";"2016-12-17";"04";"25N123";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"GEO0403";"ESTRATIGRAFIA DE SEQUENCIAS";"GRADUAÇÃO";"2016";"2";"10";"Laboratório de Geologia SALA 23";"2016-07-25";"2016-12-17";"01";"5T234";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"DED0419";"PROCESSO DE ALFABETIZACAO I";"GRADUAÇÃO";"2016";"2";"50";"A4";"2016-07-25";"2016-12-17";"01";"3M1234";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Caicó"
"DED0408";"FILOSOFIA DA EDUCACAO BRASILEIRA";"GRADUAÇÃO";"2016";"2";"50";"A3";"2016-07-25";"2016-12-17";"01";"5M1234";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Caicó"
"DED0408";"FILOSOFIA DA EDUCACAO BRASILEIRA";"GRADUAÇÃO";"2016";"2";"1";"A4";"2016-07-25";"2016-12-17";"IND";"";"";"f";"3";"";"f";"";"ABERTA";"";"Presencial";"Campus Caicó"
